Name;Substance;Y_1970;Y_1971;Y_1972;Y_1973;Y_1974;Y_1975;Y_1976;Y_1977;Y_1978;Y_1979;Y_1980;Y_1981;Y_1982;Y_1983;Y_1984;Y_1985;Y_1986;Y_1987;Y_1988;Y_1989;Y_1990;Y_1991;Y_1992;Y_1993;Y_1994;Y_1995;Y_1996;Y_1997;Y_1998;Y_1999;Y_2000;Y_2001;Y_2002;Y_2003;Y_2004;Y_2005;Y_2006;Y_2007;Y_2008;Y_2009;Y_2010;Y_2011;Y_2012;Y_2013;Y_2014;Y_2015;Y_2016;Y_2017;Y_2018;Y_2019;Y_2020;Y_2021;Y_2022;Y_2023;Y_2024
Jamaica;CO2;8051,190279;8038,80078;8007,321036;8548,93649;8851,652848;7442,055684;6613,74725;7238,075057;7407,140154;7133,260212;6878,6463;6804,187198;5800,4027;5870,272962;5473,18183;4874,198042;4656,897672;4817,723789;5057,709368;6471,477405;7704,06223;7603,906662;8302,458778;8437,500667;8523,35457;8810,40195;9189,513564;9403,440833;9902,631694;10159,97697;10244,35339;10308,70322;10259,61629;10557,04096;10600,80017;10628,8564;12311,02381;12235,88493;9870,533281;8049,332309;7692,208985;7603,315022;7014,038319;7483,722289;7214,632662;7106,682162;7625,379216;7307,590873;8691,142195;8439,502477;5922,911982;6472,41367;7515,074193;7703,85803;8074,047932
Jordan;CO2;2740,783277;2761,437924;2315,705538;2613,983509;2841,463463;3151,367371;3771,479318;3904,587302;4733,858814;5048,44453;6419,867297;7409,590938;7840,279302;9055,912941;9918,845467;10142,30086;10775,81894;12024,2426;11587,85221;9511,111952;10071,81643;10087,03293;11966,66401;12433,56556;12988,03018;13801,86457;14123,9421;14619,26333;14836,36583;14863,66432;16465,7285;16507,63239;17207,52086;17646,62604;19015,43934;20314,31471;20543,82845;21339,71007;20492,98213;21061,73894;20588,34062;21013,91103;24532,22641;24098,51552;25839,45249;25633,39128;25235,27993;26550,22719;25211,73498;23290,16467;20947,98792;21743,18122;23337,9548;24040,80041;24143,97529
Japan;CO2;848731,9648;846432,4749;892981,8875;1006604,6;1003168,548;948659,6781;980712,0563;1005757,046;1006352,186;1030121,36;1003120,524;981562,1699;939737,1387;943221,035;1011025,384;983433,8664;980456,313;987760,3047;1060644,328;1090470,774;1162286,255;1172036,794;1177372,068;1169827,618;1223346,421;1233224,288;1246029,039;1231696,764;1184390,386;1225171,574;1243576,76;1229989,463;1264500,854;1271926,749;1267044,936;1278684,938;1256038,306;1291735,211;1220765,293;1157494,952;1217064,064;1269889,656;1308401,635;1323489,933;1273569,787;1232576,224;1228653,72;1212942,333;1163127,765;1123812,966;1060226,923;1080205,988;1050503,237;1002438,194;972266,9729
Kazakhstan;CO2;184900,7097;184642,6043;196570,636;210025,124;218167,7191;227774,0647;233838,5343;237389,7354;250024,6026;254686,5177;263535,1062;249534,6087;239235,0583;234726,6434;227233,2193;220409,0369;221046,3133;235726,8452;243798,9492;240846,8898;248629,3999;259933,1466;265315,1724;226129,6671;203888,2505;180328,0167;158029,0514;137309,9109;141585,3678;129655,1947;132224,0264;130476,4615;145533,9769;162154,5515;174556,5242;187596,8578;210192,3145;219605,5462;248432,0259;224482,541;242198,3895;262629,6074;258808,2566;276114,7141;233013,3528;202753,8558;216124,8714;226451,5855;229379,8507;218814,9122;225495,7046;241907,8164;246527,6004;255434,1601;258803,7167
Kenya;CO2;3748,284511;3748,068035;3913,495188;4053,767121;4092,854985;4029,395793;4586,370222;4905,181314;4907,38467;4846,453175;5197,735942;5166,479797;4839,768747;4520,145374;5236,187896;5383,049212;6012,333022;6254,417498;6221,261756;6566,186804;6466,214846;6217,211237;6296,687364;6191,414497;6286,322538;6721,52948;7400,93911;7114,808566;7782,96743;7988,315293;8907,247603;8252,817147;8009,522309;7231,23173;8052,278821;9026,046167;9998,788645;10000,59234;10570,32087;12474,1991;13482,76398;13875,94567;12892,57921;13893,69131;15705,18943;17000,46132;18503,32379;19246,41354;19136,88083;19476,91171;19164,61922;21515,50874;21972,58752;21267,90741;21638,68204
Kyrgyzstan;CO2;15452,2285;15473,03145;16430,82489;17302,94177;18072,60904;19137,99281;19819,58064;20346,47539;21313,21143;21844,44538;22964,27444;22034,05338;20884,50979;19779,64835;18818,66076;18269,79082;18176,26824;19866,02977;20565,99915;20625,55222;23656,36028;21261,5431;13998,90202;10287,17957;6730,317539;4758,011902;5915,672783;5836,856635;6156,959806;4913,92108;4797,920218;4030,962085;5038,419262;5659,894754;5610,710973;5613,292082;5590,333907;6741,514508;7823,902961;7041,543261;6605,703401;7903,903151;10441,08979;9686,592874;9941,55563;10316,2482;9741,439807;9637,205561;11471,81407;10226,7137;9308,491033;10515,02623;10501,07048;10230,40164;10744,95807
Cambodia;CO2;213,4303887;216,3537309;232,6155313;283,5185099;321,4848355;272,1358118;268,5802736;281,0541559;259,0832391;271,7411315;291,527687;303,3578723;327,9370812;366,9627638;367,3377002;404,5088074;352,0797276;399,0343724;429,4917343;415,1541672;429,7693198;473,9317562;519,2603928;525,4772438;540,1829516;1501,402002;1666,734932;1779,56965;1994,219731;1942,659159;2001,414571;2187,627139;2247,944123;2418,096151;2419,538556;2701,328779;3007,925552;3697,352758;4097,502011;4877,870345;5159,265714;5365,134049;5632,895249;5695,128155;7033,443406;8519,585054;10596,11221;11828,01637;12312,47131;15710,78573;18633,21545;18482,60885;18384,88614;18916,16096;19439,22015
Kiribati;CO2;18,81249725;18,8144941;20,05931914;24,12506643;29,60031584;24,45534642;24,09622917;25,44171356;25,24786127;27,12898931;29,21085205;28,91159764;28,48133016;28,14468156;12,62866005;13,92889641;12,44896141;16,63349265;16,74126162;16,14115511;16,70730048;17,50510538;19,00981967;19,2270097;19,76365276;17,94601471;18,10444518;18,64985299;19,19034444;19,16251756;32,44674702;29,15415517;43,16159974;44,73743609;46,43429545;61,62416579;66,17435437;61,63296283;68,63379045;58,05312859;61,0735772;56,99290267;55,83373679;60,11546469;60,67386178;62,32367623;67,84769383;69,11113346;75,94944238;76,06979755;73,66602341;80,52198292;75,75377718;75,95814803;79,69338643
Saint Kitts and Nevis;CO2;14,80762635;14,79302769;17,97831919;18,13608478;16,17692293;19,54900952;17,73756958;19,56487887;19,56670927;19,35123117;19,13046659;18,76943135;17,55457102;17,20451808;19,11075051;19,17456735;17,10104769;18,15747828;20,7745247;21,29704639;20,79767236;27,76583958;27,94634095;33,67745993;39,9903254;33,73546988;38,99858539;40,02990774;40,97668165;41,51074245;49,73657417;50,77515258;58,03741042;60,34213111;65,44664006;60,76989939;69,2507113;76,51328141;80,44344197;90,5228812;98,74342408;77,77047943;79,82682821;91,00700296;97,30701101;101,8838547;111,5379146;103,990267;111,0895926;130,1755428;119,6137588;116,2163112;130,1417247;130,5435584;135,1203414
Korea, Republic of;CO2;62335,26602;62987,05251;64873,99055;79886,04586;84006,02079;91078,47819;101771,9185;115859,9765;122500,9009;138974,1734;141430,751;147370,1054;147228,0023;160329,7924;180467,681;188907,8649;196754,9385;202539,0631;228659,4892;240750,8039;260232,5564;292360,9278;321092,1887;349635,3124;377449,7661;407088,3286;436496,6197;458862,694;393614,1455;430610,1763;466403,1145;477110,9736;494470,3792;502986,0197;519470,5995;515979,5927;523700,8896;541002,7857;552369,2088;556373,9167;612937,2238;647691,5561;645211,5281;642047,1856;630586,5485;643799,3982;648815,8367;665287,9513;680496,012;654990,0865;617340,7636;638770,1977;613546,7092;590364,9878;588008,8981
Kuwait;CO2;39838,55576;42200,67123;42453,0346;38084,24024;31159,95231;26774,85477;27401,65724;27011,93155;31021,65072;35505,64944;33281,51287;31549,99903;33645,56164;36255,0837;36929,09797;40837,50672;43942,4502;47208,26872;56730,81775;66270,48376;32407,86376;38497,74755;26963,19025;34277,39654;40734,02136;40313,1225;39647,27991;41749,31383;46327,61196;49889,93291;56021,22722;58874,89909;61582,01394;64918,76292;68981,5738;77233,71892;79933,26376;78224,59203;83612,97237;85321,40442;86819,62123;91874,63093;91963,35368;93874,42474;92332,52821;95589,08604;98400,02279;97464,55686;99079,694;96828,31808;92947,94415;99899,47227;102617,7653;110159,1191;115931,2805
Lao People's Democratic Republic;CO2;291,4043157;291,563555;310,4359535;371,6385462;453,9710634;376,9632113;371,7188458;392,0201472;389,1951473;417,5562937;448,9843201;185,7137343;169,2286307;181,666946;151,3249432;179,7049089;192,9926419;218,1951238;219,9564356;239,0962979;255,8752202;312,8365891;344,8046273;362,8465294;400,2044428;392,9870348;460,5620147;508,84696;545,7772333;528,5510945;934,487636;1029,058497;1154,448445;1200,040887;1257,975024;1302,558453;1708,605808;1805,980966;2109,451197;2640,749761;2961,4326;3126,209892;3335,746025;3944,353228;4387,344185;8927,453663;15870,97191;19244,22026;19862,27498;19370,07939;19437,79765;23816,63478;24031,52705;25743,69622;26062,72703
Lebanon;CO2;5431,511135;5503,965391;6012,787945;7412,961691;7532,184712;6710,922919;6301,535836;5477,022362;6627,696287;7450,55044;7534,603057;7624,400919;5615,485737;5990,372372;6120,985642;7123,760567;7521,914648;7691,859552;5933,399933;5974,492573;5974,521132;7410,652665;7960,429227;11403,67306;12527,54659;14523,34883;15081,33764;16561,7916;16445,56565;16946,5733;15308,49521;16518,43355;16465,84463;16470,65222;16690,31369;16575,83368;16134,084;14948,12894;18312,23194;21559,68338;20659,20891;20982,19906;23436,90157;23104,57039;24969,44766;26905,35462;27865,74958;29296,69023;27493,74845;27004,25578;21820,70389;16715,03223;10434,95917;10818,76219;11004,12009
Liberia;CO2;971,5973298;966,0268146;967,9590206;998,9768123;1073,434799;1115,625775;1161,577599;1200,272291;1231,604202;1437,139852;1375,810641;1217,456154;1116,980412;1230,490174;1092,629018;1096,573988;853,0536061;892,9278131;1072,840851;800,0018984;375,1965982;258,1529676;231,5035891;247,8650319;247,259749;254,2848931;275,8962817;271,0449006;289,1229353;303,7525319;399,1511458;460,2194416;465,6224817;504,2068779;545,167637;681,1769812;717,0133721;669,2887392;560,6237016;522,5904492;794,2961262;885,4750211;977,1450843;907,412066;1182,178525;1232,985355;1385,205003;1230,609866;641,9334325;1009,450557;834,8349159;840,8255215;868,6189483;839,5257094;867,1124973
Libyan Arab Jamahiriya;CO2;40035,62293;28124,3602;21183,97052;19850,58663;13468,23088;16713,51612;21393,82003;23082,30591;24761,02592;27604,47578;28535,53084;25549,56739;28606,23207;27021,99983;27495,1987;25199,25793;28624,94224;28048,63462;29501,76683;28785,34844;32622,40776;32862,25492;34265,50833;36492,20881;42478,4584;48143,09115;50621,39174;46874,96903;46416,47376;47753,82071;49284,64272;48748,92187;49896,76877;53789,7249;53230,22598;57726,12833;57477,11337;53745,8535;57143,37285;60266,56863;63670,18028;44237,31618;62856,07996;62609,2146;61800,16922;54481,91685;51152,5241;55394,80108;57268,52001;57474,62957;45702,54861;58360,93503;58173,37698;63204,21103;63953,37983
Saint Lucia;CO2;30,05553623;30,04245995;36,42518141;36,75048379;32,8422504;39,59881237;35,9920457;39,66552542;39,68932508;39,27862799;38,85658957;28,89957021;35,74201952;30,82401128;34,17936893;43,77125334;45,65896978;52,48618731;71,37574603;73,17701966;71,4965409;71,75858168;72,16487795;70,31224072;84,71681555;83,23902702;82,51327033;84,69989815;86,65518713;87,79171899;96,76727078;103,6088284;97,49969094;113,5120153;109,9644912;115,4467926;128,0151426;138,394029;149,5568056;161,2685168;182,2710605;141,1588426;145,8820001;166,7029401;177,7741037;182,4060652;196,354443;196,2700079;259,220504;294,7120617;277,6449537;282,2262149;296,0649755;297,0152226;307,4601726
Sri Lanka;CO2;3121,000559;3151,232389;3783,387125;3946,159445;3397,836825;2987,424709;3054,485221;3296,45718;3893,917886;4210,637123;4208,320828;4336,640662;4936,866627;5039,365439;4419,472651;4020,359815;3977,685544;4559,743618;4390,928751;4176,400543;4239,033103;4425,317983;5512,440726;5396,21241;6223,255549;6243,386526;8810,615576;8787,831094;9074,718839;10028,08304;11466,70485;11374,16337;11898,74294;12859,16923;13278,73714;14430,05744;13194,40546;14124,03226;13304,43581;12777,1731;13518,40163;15907,96548;17894,1115;14836,9823;17880,4627;19711,05785;23485,99303;23410,70823;21982,91655;23972,96375;22614,44747;22819,63904;20797,1347;21580,32611;23334,668
Lesotho;CO2;73,6333022;73,68455471;73,3720486;75,90536366;81,81827815;84,95508094;88,04392119;91,14611396;92,64485422;106,6634263;104,8042371;100,4855052;93,50672605;102,2285542;98,84823336;108,0788094;117,4868467;164,6770455;104,9542006;139,8133372;108,8258002;136,2016418;115,6744582;111,7309947;121,7823151;125,1404189;129,5277135;128,6799599;126,5468932;131,9294695;350,7778858;365,0748196;385,3981114;391,9825198;407,007211;407,9240457;414,4077159;535,8016588;436,5068265;512,2308482;522,2748704;544,2171238;576,4272272;581,1048151;599,0602068;596,630686;657,5440067;719,3424858;757,6605954;783,4171275;703,2135866;764,3622702;981,10066;991,4752622;1000,558012
Lithuania;CO2;19928,24941;19993,54818;21307,17334;22896,3931;24491,17391;26119,34633;27264,30539;28230,47774;29329,17931;30316,35558;31588,4808;31916,62474;32030,60263;32194,57702;32784,72991;32752,35088;33281,2516;33628,05802;33610,11199;33131,13114;35122,30438;36976,58155;20888,37288;16218,15008;15734,44293;15116,9648;15597,47646;15066,75091;15924,7661;13331,69791;11656,6507;12391,31906;12470,65121;12492,44347;13065,86724;13957,918;14194,07534;15568,36217;15831,29965;13210,45708;14041,03122;14320,27294;14491,12126;13364,35489;13211,6819;13660,64796;13520,2182;13964,21396;14018,39026;14296,51367;14254,14867;14331,80601;13170,27391;12979,42706;12969,97474
Luxembourg;CO2;19680,29556;18282,33534;17912,08574;19344,98602;17808,81478;14089,98439;15023,0138;14288,11627;15472,84812;14654,0944;13672,27316;11682,75227;10924,42244;10150,71373;11193,5751;11316,25996;11047,79776;10445,32264;10916,08866;11715,97929;11978,58185;12459,07991;12172,8333;12395,33277;11472,20565;9078,490633;9147,936073;8548,51573;7806,345281;8166,208783;8800,839471;9334,271638;10032,31595;10454,30692;11880,33982;12114,30623;11942,16092;11341,71846;11212,6398;10609,87559;11213,43048;11090,09933;10867,8515;10323,56383;9819,947334;9309,435519;9041,512521;9188,395634;9544,801723;9691,680943;7992,878093;8380,634282;7265,687676;6941,558929;7147,366263
Latvia;CO2;11336,53812;11351,27103;12075,39783;13027,78422;13940,12756;14920,06879;15543,29602;16026,20418;16670,0489;17180,7765;17846,1394;18051,66176;18431,0108;18651,56173;18721,88005;18763,10516;19116,04203;19367,83005;19325,73958;18976,62833;19619,06302;17991,28066;14305,36392;12051,09489;10487,22183;9235,455338;9250,6825;8814,726867;8417,688662;7866,447101;7230,881767;7669,210779;7665,01465;7915,053283;7957,767691;8030,014081;8540,023666;8914,292094;8478,698001;7751,934827;8879,931695;8233,357788;8027,369022;7779,38017;7573,859043;7647,969153;7480,595154;7432,142598;8107,920686;7907,791442;7277,08018;7530,390268;6926,780034;6900,393332;6807,219075
Macao;CO2;303,3787765;303,3859139;323,2820707;388,2960398;475,8625027;393,5086386;387,7259334;409,2145265;406,0751741;436,1379505;469,4234144;450,2190117;471,8777272;648,3413997;628,5704098;569,412049;705,6812057;870,7599207;848,923699;870,7124149;943,7222567;962,0879076;1089,479033;1210,475941;1323,977784;1201,323089;1391,445948;1478,201489;1629,179072;1718,783224;1459,24807;1559,697557;1711,256294;1756,163121;2034,783374;2047,442259;2034,290615;1927,656599;1597,433963;1693,665437;1720,19222;1688,889902;1742,97144;1815,205284;2089,122898;2758,989989;2625,933709;2886,453828;2125,572641;2247,278106;2232,926001;2047,323806;1678,546805;1680,47042;1734,885419
Morocco;CO2;6935,640834;6959,361901;7765,004483;9159,66115;10116,38685;10852,60516;11909,43605;13135,4318;14041,37191;15225,7271;15686,49355;15785,81843;16509,30115;17360,63194;17531,98447;18259,33201;18753,23992;19208,5311;20244,31982;21871,81399;22461,09526;23544,53267;25223,79425;25979,03162;28127,74622;29272,9533;28924,06093;30465,72514;31208,62287;32854,73399;33568,62538;36996,58422;38277,03973;38105,33587;42828,95635;44659,33;45382,07842;46019,91167;49471,60129;48955,12974;52041,77191;56278,51435;58549,69394;58492,35937;59462,60444;61145,91717;61011,04842;63861,62859;65197,01239;71869,35365;67586,68501;73129,55179;72325,58928;70045,85877;70040,88506
Moldova, Republic of;CO2;19286,71099;19303,67718;20419,71219;21750,37792;22967,07601;24643,40016;25473,656;26063,77439;27050,71829;27710,66404;28829,52094;28767,47666;29083,38959;29307,88842;29552,07467;29763,11827;30594,3364;31321,52387;31532,12609;31354,59537;31817,12834;25652,55001;20407,7718;17363,0979;14083,09223;12261,54607;10561,98137;9632,665658;8787,942673;7449,617655;6895,619065;7181,726811;7309,301193;7870,812555;7891,701745;8331,08476;8111,971266;8025,565135;7927,548917;7807,985705;8504,853039;8534,777262;8352,829839;7494,138924;8040,888401;8299,238977;8423,350259;8305,831535;8862,444314;9110,067409;8848,442281;9652,665259;8288,177018;8207,446734;8208,088259
Madagascar;CO2;768,4942192;769,5873075;788,4339744;729,5336781;720,186872;800,4440938;744,9949951;767,8484918;837,3371428;903,2634077;997,3787633;801,0318559;740,4692633;670,3400738;863,4297342;788,6410228;745,2633764;808,6934919;746,9414022;775,4179699;907,9051052;970,6134607;983,0932192;1019,158613;1255,338109;1414,71233;1359,028335;1491,09364;1664,480947;1707,559745;1694,208025;1710,407008;1166,261213;1549,582197;1675,941616;1788,14278;1714,444752;1803,360902;1869,990091;1775,916239;1968,365532;2294,427806;2850,683412;3049,604162;3133,697537;3418,329953;3251,291222;3552,776932;3275,29811;4011,070199;3128,131178;4102,998031;4383,987438;4594,199948;4682,703178
Maldives;CO2;9,894692444;9,902680328;10,56446912;12,63954499;15,42135686;12,89445154;12,7591707;13,47736718;13,42780983;14,4189993;15,51485954;15,41551627;15,25462306;15,14405401;51,14857059;56,40109485;56,4158495;64,12179423;78,20362289;75,4397691;94,56055921;98,057345;107,5782019;126,854286;272,5461372;335,0362301;340,417265;303,248754;343,3044146;342,8112226;627,7862246;554,7216244;672,1474394;577,5042534;738,8791601;684,7883516;836,5235198;877,951745;955,8859196;984,193321;1053,729185;1144,287984;1442,205449;1621,32624;2193,05143;1588,392834;1734,096846;1608,091229;1386,342501;1515,326903;1208,004733;1680,757284;1789,458375;1794,195039;1882,381858
Mexico;CO2;120896,9368;121296,4858;133384,3376;143506,9013;158318,2024;166620,9502;177775,4336;183828,5981;206057,8736;217965,3371;241040,8419;259215,5287;277730,2026;261411,0672;265131,8976;274359,8837;269979,0306;281365,4281;280014,0516;293304,5272;289662,4613;307485,1221;311201,3605;320352,426;346173,0952;326258,2893;341914,1907;360727,5785;384007,1864;373098,3653;396743,1334;394785,8709;400945,1758;420709,8775;430458,1013;447326,9685;463948,4861;470883,3153;472302,6911;461575,5662;476942,9194;486534,9604;506232,1969;494017,0774;480912,173;490427,2128;496468,1719;500687,4822;478153,3588;493673,0119;439038,0777;452720,1483;452954,5584;475595,4876;475992,1112
Marshall Islands;CO2;0,030975658;0,0323726;0,033921383;0,035591639;0,037246711;0,038841046;0,040329092;0,04171085;0,043138159;0,044671758;0,046433119;0,048422242;0,050608759;0,052977486;0,055528423;0,058216016;0,061040268;0,06401636;0,066901348;0,069573758;0,071821011;0,073612741;0,074979314;0,075996652;0,076801411;0,07745433;0,078046511;0,078486852;0,078851271;0,079079033;0,079200507;0,079230875;0,079200507;0,07913977;0,079063849;0,079033481;0,079079033;0,079154954;0,079291611;0,079443453;0,079610478;0,079777504;0,079959714;0,080172292;0,080324133;0,080475975;0,080582264;0,080658185;0,080734105;0,080810026;0,080870763;0,080916315;0,080977052;0,081083341;0,08126555
Macedonia, the former Yugoslav Republic of;CO2;9224,405596;8659,443823;8735,85711;10101,66358;10391,93162;8331,068907;8749,352807;9025,12324;8741,056578;9898,99015;9039,629961;9772,918075;8417,625706;7851,089977;9173,721313;9726,153344;10007,20696;9630,893899;9758,085787;10034,16718;11190,22894;9898,634168;8804,996323;9041,653037;8771,4025;8716,989013;10274,01265;9251,809455;10167,68839;9366,70985;9037,541389;9221,367895;8690,074327;9442,069512;9201,222017;9663,053275;9647,401706;10361,21335;10142,28465;9121,42121;9175,128972;10243,93969;9620,305253;8796,685486;8351,544781;7932,756735;7620,904989;7980,342688;7542,683172;8677,826068;7580,351137;7633,960644;8204,210139;8020,258598;7297,318294
Mali;CO2;247,111927;245,8108522;248,18077;258,9821566;273,4773562;286,6120596;290,8165866;298,702259;302,8482633;341,7048915;332,7117402;423,9527817;302,3246977;325,4316073;317,6801468;342,8905203;275,9249603;436,0915244;239,1998057;404,725589;319,2840121;399,1715345;363,7601068;354,5111106;354,1651411;363,8924529;396,3545983;393,8506895;409,1884266;426,2183639;795,9687796;833,2596153;873,0788842;896,8888191;914,147219;944,7922212;1134,672278;1352,096252;1561,496547;2007,288072;1986,874472;2165,60153;2271,164679;2741,247272;2910,884982;3531,23515;4579,463899;5161,114454;5781,980518;6113,79462;6843,189402;7300,814529;7492,783212;7177,027044;7412,128418
Malta;CO2;683,0902631;683,0914711;856,3115465;822,4158893;753,0631596;677,9547824;764,9287054;809,1461042;942,6011711;918,9399764;1021,057552;1155,818087;1323,161531;981,0095071;1338,259926;1169,301853;1883,670608;1974,718345;2147,749123;2328,398485;2321,897943;2218,228449;2175,978201;2813,291171;2515,514127;2385,931818;2331,231025;2477,077698;2383,951016;2417,735941;2134,985615;2494,912929;2324,2298;2613,540056;2606,853599;2634,857948;2659,429057;2723,449442;2732,650487;2518,530761;2594,704852;2581,832914;2724,410037;2382,716243;2369,378783;1672,229716;1365,482513;1558,190056;1567,379323;1673,01303;1620,433105;1627,444864;1796,342341;1787,73999;1808,331696
Myanmar;CO2;4812,51997;4835,201973;4725,279655;3766,242778;4341,786967;4257,783263;4550,86558;4872,986243;5049,415445;5255,345445;5553,511154;5504,522685;5696,858448;5524,427956;6036,947572;6362,902972;6665,737785;5060,085877;4766,764808;4710,372692;4432,646287;4291,334041;4549,620547;5087,413045;6100,101373;7400,101628;7781,504622;7746,649942;8425,441469;9244,810075;10041,98049;8774,769205;8844,621435;10958,4221;10631,13451;11242,17981;10455,56979;10923,78122;8360,263149;7788,733775;8632,424068;9172,514852;12557,6774;14220,62428;17742,25934;19740,6169;22980,64421;33753,87652;33518,73344;34391,1034;34718,61057;31837,73669;31031,01378;31240,96663;31362,83103
Mongolia;CO2;5578,775978;5577,884865;5130,108841;5514,382408;6132,783699;6309,798621;6507,969191;7415,338559;7999,600031;8507,274961;9339,385894;8751,179333;9433,853152;9682,006759;10316,07169;11927,84581;13062,01742;13869,38438;14706,84291;13966,56369;13147,88461;14858,26306;12957,34108;11937,2554;10406,29051;10343,85682;8742,797877;8569,315693;8596,313829;8653,936137;9040,492786;9012,321727;9658,031821;9362,47453;9577,000177;11129,10681;12717,36788;13210,3917;13205,99992;13928,65232;14905,6708;16235,97855;17659,48624;19179,12926;19530,33569;18025,90997;19116,81917;21075,32547;22956,6805;25335,52906;22515,51916;24888,66637;24955,33248;27152,55404;27657,8104
Northern Mariana Islands;CO2;0,019936784;0,020604886;0,021318541;0,022001828;0,022563641;0,022958429;0,023125455;0,023171007;0,023338033;0,024082056;0,025691575;0,028257696;0,031674129;0,035697928;0,039949489;0,044170681;0,048285585;0,052354936;0,056393919;0,060448086;0,064593358;0,071095262;0,075149429;0,07921878;0,083439972;0,087843375;0,092663092;0,097784466;0,102714789;0,106627775;0,109098266;0,11000479;0,109499189;0,107915514;0,105694104;0,103255932;0,100578998;0,097735038;0,095012552;0,092791142;0,091359308;0,090827522;0,091172233;0,092109126;0,09319786;0,094195489;0,094965356;0,095594382;0,096136487;0,096663408;0,097266249;0,093213459;0,091329221;0,090558183;0,089932251
Mozambique;CO2;3158,161003;3170,542033;2915,66265;3102,925643;2930,33012;2530,691234;2568,25377;2496,391964;2179,25079;2058,859066;2489,810618;2192,823608;2021,976631;1843,766607;1553,709331;1576,297034;1541,112549;1540,305819;1548,354525;1531,336899;1161,86057;974,3248792;1161,419584;1351,142906;1145,185237;1257,451554;1213,358947;1341,445153;1296,368125;1289,973386;1570,994556;1896,575127;1987,349654;2525,588575;2780,321724;2665,809181;2827,075163;3243,952447;3149,396321;3402,956611;3605,55238;4248,910421;4701,91773;5117,389516;5790,812851;6458,236372;8331,87083;8312,167118;8055,448399;8629,332847;7953,437331;9143,918325;10897,19247;10719,0471;10112,69928
Mauritania;CO2;333,1801529;334,7005299;336,8611918;349,2229305;374,2249903;389,8745362;402,3560704;415,5981532;423,0952052;479,2930189;476,4694775;439,3704364;410,7748639;445,9088252;623,3875748;618,7093096;386,7425617;705,7754909;835,9881988;889,0682353;707,0935573;896,6311805;2289,722328;2267,04896;2356,699368;2452,697193;2429,204504;2387,21334;2439,997518;2517,801669;1058,197595;1170,46521;1299,67341;1362,962361;1486,672597;1538,270069;1690,353082;1880,8163;2102,776083;2097,312852;2106,940917;2265,026077;2526,543232;2315,272856;2682,738949;2756,999855;2624,740576;3809,015695;4435,452976;4486,22659;4635,354734;4411,135345;5026,27047;4827,396855;5011,632396
Montserrat;CO2;3,666734562;3,663695484;4,460266814;4,499711347;4,009954921;4,853086698;4,400483975;4,857784386;4,858720632;4,805339553;4,750483065;4,660444241;4,35695124;4,269555629;4,746261215;9,491959029;4,055408667;5,415052649;5,830115233;5,990843197;6,881256407;12,58797598;12,67351009;12,35367814;12,5856698;17,94652422;17,79898198;18,27473679;18,70830836;18,95073393;7,51441684;7,342293653;11,09183474;11,53372485;11,31148571;11,55977188;12,74755013;15,05107659;21,24357216;18,97211307;27,73057067;14,65660573;14,54350679;20,8428821;20,62044685;23,67049619;14,32941707;12,1032976;13,01635708;12,5177015;12,14194164;12,36077596;12,75333532;12,79187259;13,23929229
Martinique;CO2;213,0997054;215,5668294;256,1007942;259,9714205;238,1666249;275,744851;257,4027625;281,0571061;284,4780454;283,6772735;297,6303316;297,0973682;296,0610425;286,8299145;275,4147143;319,1633341;345,7662156;402,6039311;505,1699746;669,445658;720,6921205;625,8087831;661,0705727;823,3754357;828,8209842;823,800733;814,820925;844,3048662;855,2946376;864,186419;672,5028526;672,971426;713,0905628;727,1252121;714,9804701;715,6450757;778,5047979;833,782502;849,3321341;928,5906358;998,0540905;1038,806998;1038,59211;1040,20745;1040,562362;1042,446427;1041,670952;1041,68761;1041,118028;1040,555581;1039,796263;1039,79928;1039,797672;1042,492347;1078,755051
Mauritius;CO2;306,450817;306,5854151;335,7718615;374,0889819;443,2802152;461,7500766;510,0481013;591,8521632;619,8231879;623,9683742;582,5173658;602,1603418;554,5323185;630,6989114;677,6624406;636,3771571;788,1702047;833,4666569;922,9080902;1040,333773;1187,052923;1271,431342;1343,109499;1480,694273;1525,014283;1562,100753;1636,395786;1643,359906;1802,454401;2209,103394;2443,258833;2583,606947;2637,243822;2761,462512;2784,948931;2979,270718;3322,292377;3414,26304;3487,879267;3438,212577;3675,695973;3656,533429;3743,651951;3857,243097;3990,475856;3990,687996;4064,865101;4207,142132;4171,821448;4205,175781;3744,954713;3987,935754;4049,87321;4322,497707;4405,46715
Malawi;CO2;345,7023492;342,3477758;365,7202035;392,0391889;410,9544432;468,6997362;448,0250655;447,6286376;454,9008584;457,627001;513,4040451;502,1785879;429,6081165;389,203465;359,533468;377,133142;364,3599403;484,4430981;428,5247802;487,5201081;1536,761629;1767,85139;1931,261027;1958,183861;2040,245752;2087,85467;2230,526901;2512,837775;2667,102726;2743,611701;3098,36047;3166,575991;3130,547703;3157,462288;3146,81425;3568,283622;3786,589585;4079,411679;4283,760071;4157,890964;4485,070589;5739,419404;5682,985004;5023,0932;4971,762092;4908,956113;4905,891687;5408,00793;5458,203187;5607,376264;5206,264918;6118,932506;5602,290363;4704,746363;4794,947828
